Product,Purpose,experiment,run,Project_Name,run_label,Strain,strain_key,Feedstock_Parent1,Start_Time,Stop_Time,has_switch,is_multiple_OTR_strain,Viable_Cell_Density__g_over_L,Product_Flux_Viable_Cells__mmol_over_gDCW_over_h,Growth_Rate_Viable_Cells__1_over_h,Death_Rate_Avg__1_over_h,Death_Rate_Avg_Viable_Cells__1_over_h,TRS_Flux_Viable_Cells__mmol_over_gDCW_over_h,TRS_Flux__mmol_over_gDCW_over_h,TRS_for_Other_Viable_Cells__mmol_over_gDCW_over_h,sOUR_Viable_Cells__mmol_over_gDCW_over_h,TRS_to_Maintenance_Flux__mmol_over_gDCW_over_h,Est_Liquid_Solid_Yield__percent,Est_Liquid_Liquid_Yield__percent,Est_Recovery__percent,Protocol,Feed_Type,Overlay,has_overlay,Overlay_Concentration__Percent,Base_Used,Cell_Association_End__percent,Unadjusted_Productivity_g_l_h,Unadjusted_Yield_wt_percent,Product_O2_Ratio__mol_over_mol,Cell_Density_End__gDCW_over_L,Run_Execution,Run_Performance,Tank_Conditions1,Tank_Conditions2,Absolute_Interval,interval_day,interval_end_day,is_curated_interval,productivity_method,Unadjusted_TRS_consumption_rate__g_over_gDCW_over_h,TRS_for_Product__gTRS,TRS_for_Biomass__gTRS,TRS_for_Glycerol__gTRS,TRS_for_Other__gTRS,TRS__g,Interval_biomass__gDCW_over_L,TRS_consumed__g,Product_Produced__g,TRS_to_maint__g,Growth_Rate__hr_1,Flux__g_product_over_gDCW_over_hr,Product_Flux__mmol_over_gDCW_over_h,Target_OTR,OUR__mmol_O2_over_L_over_hr,sOUR___mmol_O2_over_gdcw_over_h,Generation,N,alpha_N,alpha_delta_N,alpha_gamma_N,beta_N,beta_delta_N,beta_gamma_N,delta_N,fail_N,fail_rate,gamma_N,pass_N,pass_rate,prob_alpha,prob_beta,prob_gamma,prob_delta,prob_alpha_delta,prob_alpha_gamma,prob_beta_delta,prob_beta_gamma,prob_gamma_given_alpha,prob_gamma_given_beta,prob_delta_given_alpha,prob_delta_given_beta,Titer_End__g_over_kg,Ethanol_End__g_over_L,Acetate_End__g_over_L,Glycerol_End__g_over_L,Mevalonate_End__g_over_L,Citrate_End__g_over_L,Pyruvate_End__g_over_L,Time_To_Target_OUR__h,seed_build_cell_source,missing_carbon__percent,product_carbon__percent,biomass_carbon__percent,co2_carbon__percent,citrate_carbon__percent,pyruvate_carbon__percent,succinate_carbon__percent,lactate_carbon__percent,glycerol_carbon__percent,formate_carbon__percent,acetate_carbon__percent,mevalonate_carbon__percent,ethanol_carbon__percent,Cap_Cane_PCV_End__percent,Cap_Feedstock_Solids_End__percent,Cap_Heavy_Em_End__percent,Cap_Light_Em_End__percent,Cap_Oil_Em_End__percent,Cap_PCV_End__percent,Cap_Dead_Cell_Layer_End__percent,Zeex9ieJAlt_end__g_L,Zeex9ieJ_mAU_sec_end__area,Zeex9ieJ_Screening_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,interval_type
Zeex9ieJ,MF,94CB02FEB7,9,Zeex9ieJ for All,12664-9,94CB02FEB7,9427397,m1098919,4/9/21 3:52 PM,160.56,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1536526986,49.62337,100,49.62337,42465F1271,NULL,NULL,0,NULL,NH4OH,NULL,0.07555,1.9955,0.00564,41.33684,alpha,delta,None; None; None,None; 0.50L; 30.00C; None,Day 0-2,2,2,0,NULL,0.0009170633926,2.71611,22.30555,NULL,10.79734,35.819,NULL,35.819,0.71477,10.79734,NULL,0.00183,0.007809366118,110,57.13978,1.38229676,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,2.75121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.57894,NULL,0.86059,0,0,14.53607,NULL,1.673583,0.19767,2.751213,0,0.150839,NULL,Cumulative
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,28.81183058,-0.005557780793,0.01988536741,0.002815618511,0.00339536741,1.054229567,0.874223,0.8494360441,2.918495573,0.7043973631,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,-0.03748,-0.6878,-0.0019,37.97463,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 2-3,3,3,0,NULL,0.001570223902,-0.80677,6.71799,NULL,24.95456,30.86579,3.23447,30.86579,-0.21231,24.95456,0.01649,-0.00108,-0.004608806234,120,84.0872,2.214299389,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.72958,NULL,0.74544,0,25.74148,16.51071,NULL,7.838313,0,0,0,0,NULL,Single
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,36.74641324,0,0.03363268023,0.004762134644,0.005742680234,1.416019045,1.174238,1.018642132,3.685552359,0.844712014,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,50.65071,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 3-4,4,4,0,NULL,NULL,NULL,16.57562,NULL,43.90463,60.48026,7.98056,60.48026,0,43.90463,0.02789,0,0,120,135.43083,2.673818985,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.93182,NULL,0,1.52198,19.50613,22.02205,NULL,17.845346,0,0,0,0,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,36.74641324,0,0.03363268023,0.004762134644,0.005742680234,1.416019045,1.174238,1.018642132,3.685552359,0.844712014,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,50.65071,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 3-4,4,4,0,NULL,NULL,NULL,16.57562,NULL,43.90463,60.48026,7.98056,60.48026,0,43.90463,0.02789,0,0,120,135.43083,2.673818985,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.93182,NULL,0,1.52198,19.50613,22.02205,NULL,17.845346,0,0,0,0,NULL,Single
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,21.8568697,0,0.03934597161,0.009836223342,0.01977597161,2.787164483,1.386287,2.222841878,6.361498783,1.105602779,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,43.20601,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 3-5,5,5,0,NULL,NULL,NULL,26.36204,NULL,135.47478,161.83683,12.69237,161.83683,0,135.47478,0.01957,0,0,120,139.04245,3.218127524,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.01753,NULL,3.75704,0,16.0144,18.78522,NULL,31.702724,0,0,0,0,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,21.7539314,0,0.0408739705,0.0102182126,0.0205439705,2.95956498,1.472036,2.400068266,6.495800109,1.193752093,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,43.11594,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 3-6,6,6,0,NULL,NULL,NULL,44.86753,NULL,236.67849,281.54602,21.60209,281.54602,0,236.67849,0.02033,0,0,120,141.30919,3.277423384,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.56018,NULL,0.67738,3.48141,16.5879,18.74606,NULL,38.355477,0,0,0,0,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,22.22229666,0,0.04473417825,0.01118323809,0.02248417825,2.968843552,1.476651,2.384094106,6.473117616,1.185806824,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,48.44508,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 3-7,7,7,0,NULL,NULL,NULL,69.40226,0.51122,329.25621,399.1697,33.41467,399.1697,0,329.25621,0.02225,0,0,120,143.84754,2.969290999,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,2.17721,1.07753,0.76935,0.23274,2.77553,0.52549,NULL,vial,38.81704685,0,9.520718195,49.27860793,0.6554112005,0.134662582,0.2542045194,0.09314282043,0.1885048194,0,0.2747522637,0.07089751199,0.7120513114,3.55888,NULL,5.37651,0,18.09989,21.06308,NULL,28.274139,0,0,0,0,0,Cumulative (Day 3-)
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,7.767213522,0,0.06917921343,0.00955488594,0.05772921343,8.267375186,1.368351,7.297671433,18.2388085,1.207853252,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,43.20601,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 4-5,5,5,0,NULL,NULL,NULL,9.78642,NULL,91.57015,101.35657,4.71181,101.35657,0,91.57015,0.01145,0,0,120,141.66472,3.278819775,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.01753,NULL,3.75704,0,16.0144,18.78522,NULL,31.702724,0,0,0,0,NULL,Single
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,7.143664722,0,0.1317728074,0.01820018012,0.1099628074,9.835954942,1.62797,8.120197133,20.28819179,1.343991245,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,43.11594,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 5-6,6,6,0,NULL,NULL,NULL,18.50549,NULL,101.20371,119.7092,8.90972,119.7092,0,101.20371,0.02181,0,0,120,144.93204,3.361449153,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.56018,NULL,0.67738,3.48141,16.5879,18.74606,NULL,38.355477,0,0,0,0,NULL,Single
Zeex9ieJ,MF,B4EDDA67F0,8,Zeex9ieJ for All,16209-8,B4EDDA67F0,8770794,m1252714,9/30/21 2:32 PM,163.7,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1.558347,NULL,NULL,1.202555232,NULL,NULL,NULL,42465F1271,NULL,Esterex A32,1,16,NH4OH,NULL,0,0,0,48.44508,alpha,gamma,None; None; Esterex A32,None; 0.50L; 30.00C; Esterex A32,Day 6-7,7,7,0,NULL,NULL,NULL,24.53473,0.51122,92.57772,117.62367,11.81258,117.62367,0,92.57772,0.02817,0,0,120,150.69016,3.110535889,1,21,21,8,13,0,0,0,8,8,0.380952381,13,13,0.619047619,1,0,0.619047619,0.380952381,0.380952381,0.619047619,0,0,0.619047619,NULL,0.380952381,NULL,NULL,2.17721,1.07753,0.76935,0.23274,2.77553,0.52549,NULL,vial,31.79542927,0,11.42194915,48.69350409,2.224214669,0.4569932435,0.8626728086,0.3160910698,0.639713182,0,0.9324039854,0.2405990103,2.416429519,3.55888,NULL,5.37651,0,18.09989,21.06308,NULL,28.274139,0,0,0,0,0,Single
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4540852612,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.1735,4.2242,0.01404,25.14514,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 0-2,2,2,0,NULL,0.001633445386,6.22662,13.1539,NULL,19.41027,38.79079,6.33312,38.79079,1.63858,19.41027,NULL,0.0069,0.02944515094,120,52.7457,2.097649884,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,6.3783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.35516,NULL,1.40519,0,25.5559,10.93267,NULL,1.846988,0.543803,6.378296,0.53828,0.259262,NULL,Cumulative
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,20.29968643,0.0339492106,0.01740680603,0.003387589718,0.004606806025,0.8090533851,0.594933,0.7780461281,2.875472496,0.5721319824,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.1616,3.514,0.01181,30.06622,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 0-3,3,3,0,NULL,0.001664769493,9.35703,17.39643,NULL,43.32021,70.07368,8.37575,70.07368,2.46238,43.32021,0.0128,0.00585,0.0249643671,120,58.37119,1.94142097,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,8.73672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.59027,NULL,1.07976,2.83616,23.52433,13.07227,NULL,3.248647,0.80061,8.73672,0.611782,0.26948,NULL,Cumulative
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,23.76365931,0.03116363434,0.02855804114,0.005557764382,0.007558041135,1.34635797,0.990037,0.8889588771,3.117250969,0.6536910683,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.1736,2.9383,0.01,41.73771,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 0-4,4,4,0,NULL,0.00182758738,14.25118,31.23911,NULL,82.14391,127.6342,15.0405,127.6342,3.75031,82.14391,0.021,0.00537,0.02291600877,120,74.07729,1.774828806,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,10.05634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.46536,NULL,3.01954,1.7762,17.14032,18.14683,NULL,6.783006,0.96463,10.05634,1.457696,0.37439,NULL,Cumulative
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,23.2662383,0.05385661056,0.02966699407,0.006571867778,0.009826994073,1.763942048,1.179648,1.18791722,4.010028558,0.7944275578,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.29365,3.8856,0.01343,42.21208,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 0-5,5,5,0,NULL,0.002172122709,34.24209,45.00632,NULL,152.66209,231.9105,21.66891,231.9105,9.01108,152.66209,0.01984,0.00844,0.03601696723,120,93.29828,2.210227025,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,18.12806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.14494,NULL,0.01519,16.04376,3.64631,18.35308,NULL,15.466616,1.800296,18.12806,2.870747,0.729737,NULL,Cumulative
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,24.01373437,0.05130416456,0.02844083807,0.006300248242,0.009420838068,1.928345643,1.289594,1.383240439,4.523662931,0.9250512621,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.28882,3.3868,0.01135,40.37901,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 0-6,6,6,0,NULL,0.002373922287,43.80344,57.92382,NULL,238.6306,340.35786,27.88822,340.35786,11.52722,238.6306,0.01902,0.00804,0.03431000196,120,108.63004,2.690260113,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,16.90027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.21346,NULL,1.57671,2.92602,15.67617,17.55609,NULL,15.743652,1.76325,16.900273,3.463696,0.769649,NULL,Cumulative
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,23.78239277,0.04720474964,0.03107354505,0.007205225798,0.01135354505,2.062757095,1.309074,1.483318618,5.00868063,0.9413487613,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,3.97245,0.2632,2.9531,0.00943,45.30869,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 0-7,7,7,1,NULL,0.002377162981,49.2411,76.27249,0.65014,312.63097,438.79469,36.72243,438.79469,12.95818,312.63097,0.01972,0.00702,0.02995724052,120,119.11841,2.62904114,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,13.97321,2.47471,1.30707,1.0777,0.40932,3.1747,0,NULL,vial,33.68771562,5.6758858,9.518318359,48.52956385,0.6819724479,0,0.4202558587,0.09320457105,0.2402108318,0,0.3031844758,0.1134277022,0.7362604768,4.24341,NULL,3.83085,0.33888,16.59054,19.69943,NULL,11.268863,1.462653,8.6104,1.617709,0.422815,0,Cumulative
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,23.78239277,0.04720474964,0.03107354505,0.007205225798,0.01135354505,2.062757095,1.309074,1.483318618,5.00868063,0.9413487613,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,3.97245,0.2632,2.9531,0.00943,45.30869,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 0-7,7,7,1,NULL,0.002377162981,49.2411,76.27249,0.65014,312.63097,438.79469,36.72243,438.79469,12.95818,312.63097,0.01972,0.00702,0.02995724052,120,119.11841,2.62904114,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,13.97321,2.47471,1.30707,1.0777,0.40932,3.1747,0,NULL,vial,33.68771562,5.6758858,9.518318359,48.52956385,0.6819724479,0,0.4202558587,0.09320457105,0.2402108318,0,0.3031844758,0.1134277022,0.7362604768,4.24341,NULL,3.83085,0.33888,16.59054,19.69943,NULL,11.268863,1.462653,8.6104,1.617709,0.422815,0,Curated
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,20.29968643,0.02988691189,0.01740680603,0.003387589718,0.004606806025,1.481033612,1.08907,1.129498236,3.327244499,0.8305703755,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.1422,2.6334,0.00898,30.06622,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 2-3,3,3,0,NULL,0.001955646692,3.13041,4.24253,NULL,23.90995,31.28289,2.04263,31.28289,0.82379,23.90995,0.0128,0.00515,0.02197717787,120,67.54202,2.24644202,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,8.73672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.59027,NULL,1.07976,2.83616,23.52433,13.07227,NULL,3.248647,0.80061,8.73672,0.611782,0.26948,NULL,Single
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,26.40031074,0.03273052099,0.04003565386,0.007791456353,0.01059565386,1.920947118,1.412558,1.283487807,4.230078998,0.9438057682,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.20234,2.2375,0.00773,41.73771,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 3-4,4,4,0,NULL,0.002520670391,4.89414,13.84268,NULL,38.82369,57.56052,6.66475,57.56052,1.28793,38.82369,0.02944,0.00564,0.02406821033,120,111.6754,2.675647514,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,10.05634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.46536,NULL,3.01954,1.7762,17.14032,18.14683,NULL,6.783006,0.96463,10.05634,1.457696,0.37439,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,56F0B51521,9,Zeex9ieJ for All,15876-9,56F0B51521,9182938,m1252714,9/16/21 2:29 PM,164.2,0,1,26.40031074,0.03273052099,0.04003565386,0.007791456353,0.01059565386,1.920947118,1.412558,1.283487807,4.230078998,0.9438057682,96.02755,-0.76398,-0.7336312765,42465F1271,90% VHP + 10% molasses,Esterex A32,1,16,NH4OH,NULL,0.20234,2.2375,0.00773,41.73771,alpha,gamma,None; 90% VHP + 10% molasses; Esterex A32,90% VHP + 10% molasses; 0.50L; 30.00C; Esterex A32,Day 3-4,4,4,0,NULL,0.002520670391,4.89414,13.84268,NULL,38.82369,57.56052,6.66475,57.56052,1.28793,38.82369,0.02944,0.00564,0.02406821033,120,111.6754,2.675647514,1,29,25,15,10,4,1,3,16,19,0.6551724138,13,10,0.3448275862,0.8620689655,0.1379310345,0.4482758621,0.5517241379,0.5172413793,0.3448275862,0.03448275862,0.1034482759,0.4,0.75,0.6,0.25,10.05634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.46536,NULL,3.01954,1.7762,17.14032,18.14683,NULL,6.783006,0.96463,10.05634,1.457696,0.37439,NULL,Single
